Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for linux-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:40 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
946.418: [Full GC (Ergonomics) [PSYoungGen: 134144K->91716K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->441157K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4614155 secs] [Times: user=2.18 sys=0.10, real=0.46 secs] 
946.898: [Full GC (Ergonomics) [PSYoungGen: 134144K->94333K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->443775K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.5014780 secs] [Times: user=2.69 sys=0.12, real=0.50 secs] 
947.418: [Full GC (Ergonomics) [PSYoungGen: 134144K->91636K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->441077K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4240726 secs] [Times: user=2.19 sys=0.09, real=0.42 secs] 
947.862: [Full GC (Ergonomics) [PSYoungGen: 134144K->95932K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->445374K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4813322 secs] [Times: user=2.71 sys=0.12, real=0.48 secs] 
948.359: [Full GC (Ergonomics) [PSYoungGen: 134144K->90687K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->440129K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4493280 secs] [Times: user=2.27 sys=0.09, real=0.45 secs] 
948.831: [Full GC (Ergonomics) [PSYoungGen: 134144K->100185K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->449627K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.5548609 secs] [Times: user=2.91 sys=0.13, real=0.56 secs] 
949.400: [Full GC (Ergonomics) [PSYoungGen: 134077K->93275K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483519K->442717K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4025246 secs] [Times: user=2.22 sys=0.11, real=0.40 secs] 
949.825: [Full GC (Ergonomics) [PSYoungGen: 134067K->96094K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483508K->445536K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.5853470 secs] [Times: user=3.23 sys=0.12, real=0.58 secs] 
950.427: [Full GC (Ergonomics) [PSYoungGen: 134144K->95518K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->444960K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4004269 secs] [Times: user=2.20 sys=0.09, real=0.40 secs] 
950.839: [Full GC (Ergonomics) [PSYoungGen: 134144K->92095K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->441537K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.3758042 secs] [Times: user=2.14 sys=0.10, real=0.38 secs] 
951.238: [Full GC (Ergonomics) [PSYoungGen: 134144K->95124K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->444565K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4907634 secs] [Times: user=2.62 sys=0.12, real=0.49 secs] 
951.745: [Full GC (Ergonomics) [PSYoungGen: 134144K->94073K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->443514K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4258111 secs] [Times: user=2.39 sys=0.09, real=0.43 secs] 
952.190: [Full GC (Ergonomics) [PSYoungGen: 134144K->94864K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->444306K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4521082 secs] [Times: user=2.48 sys=0.13, real=0.45 secs] 
952.662: [Full GC (Ergonomics) [PSYoungGen: 134138K->92630K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483580K->442071K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.6391588 secs] [Times: user=3.31 sys=0.12, real=0.64 secs] 
953.323: [Full GC (Ergonomics) [PSYoungGen: 134144K->100888K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->450329K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4487206 secs] [Times: user=2.23 sys=0.13, real=0.45 secs] 
953.783: [Full GC (Ergonomics) [PSYoungGen: 134144K->94935K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->444376K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4135332 secs] [Times: user=2.34 sys=0.13, real=0.42 secs] 
954.213: [Full GC (Ergonomics) [PSYoungGen: 134144K->93407K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->442849K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.4629439 secs] [Times: user=2.53 sys=0.14, real=0.47 secs] 
954.690: [Full GC (Ergonomics) [PSYoungGen: 134144K->96773K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->446215K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.5255078 secs] [Times: user=2.44 sys=0.13, real=0.52 secs] 
955.233: [Full GC (Ergonomics) [PSYoungGen: 134144K->86083K(153600K)] [ParOldGen: 349441K->349441K(349696K)] 483585K->435524K(503296K), [Metaspace: 78689K->78689K(1118208K)], 0.3837302 secs] [Times: user=2.06 sys=0.12, real=0.39 secs] 
955.681: [Full GC (Ergonomics) [PSYoungGen: 134144K->93869K(153600K)] [ParOldGen: 349441K->349440K(349696K)] 483585K->443309K(503296K), [Metaspace: 78701K->78701K(1118208K)], 1.0277517 secs] [Times: user=5.90 sys=0.29, real=1.03 secs] 
956.731: [Full GC (Ergonomics) [PSYoungGen: 134144K->89645K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->439085K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3966468 secs] [Times: user=2.07 sys=0.10, real=0.40 secs] 
957.148: [Full GC (Ergonomics) [PSYoungGen: 134144K->94009K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->443450K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5094540 secs] [Times: user=2.57 sys=0.09, real=0.51 secs] 
957.682: [Full GC (Ergonomics) [PSYoungGen: 134144K->92112K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441552K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4770810 secs] [Times: user=2.52 sys=0.12, real=0.48 secs] 
958.179: [Full GC (Ergonomics) [PSYoungGen: 134144K->91533K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->440974K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4152719 secs] [Times: user=2.30 sys=0.08, real=0.41 secs] 
958.614: [Full GC (Ergonomics) [PSYoungGen: 134144K->97668K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->447109K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5322858 secs] [Times: user=2.92 sys=0.15, real=0.54 secs] 
959.164: [Full GC (Ergonomics) [PSYoungGen: 134144K->93425K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->442865K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5322223 secs] [Times: user=3.14 sys=0.14, real=0.53 secs] 
959.715: [Full GC (Ergonomics) [PSYoungGen: 134144K->93085K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->442526K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4122557 secs] [Times: user=2.20 sys=0.11, real=0.42 secs] 
960.148: [Full GC (Ergonomics) [PSYoungGen: 134124K->91228K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483564K->440669K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3929089 secs] [Times: user=2.22 sys=0.07, real=0.39 secs] 
960.561: [Full GC (Ergonomics) [PSYoungGen: 134144K->92107K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441548K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4459646 secs] [Times: user=2.42 sys=0.11, real=0.45 secs] 
961.030: [Full GC (Ergonomics) [PSYoungGen: 134144K->91620K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441061K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4945616 secs] [Times: user=2.76 sys=0.11, real=0.49 secs] 
961.545: [Full GC (Ergonomics) [PSYoungGen: 134144K->92367K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441807K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4291093 secs] [Times: user=2.41 sys=0.08, real=0.43 secs] 
961.996: [Full GC (Ergonomics) [PSYoungGen: 134144K->95031K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->444472K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.9089063 secs] [Times: user=5.41 sys=0.23, real=0.91 secs] 
962.926: [Full GC (Ergonomics) [PSYoungGen: 134144K->95334K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->444774K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4754420 secs] [Times: user=2.48 sys=0.12, real=0.48 secs] 
963.418: [Full GC (Ergonomics) [PSYoungGen: 134144K->92184K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441625K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3979400 secs] [Times: user=2.15 sys=0.11, real=0.39 secs] 
963.838: [Full GC (Ergonomics) [PSYoungGen: 134144K->92057K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441497K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4402501 secs] [Times: user=2.41 sys=0.12, real=0.44 secs] 
964.298: [Full GC (Ergonomics) [PSYoungGen: 134144K->92194K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441634K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3963683 secs] [Times: user=2.19 sys=0.12, real=0.39 secs] 
964.717: [Full GC (Ergonomics) [PSYoungGen: 134144K->95626K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->445067K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4186829 secs] [Times: user=2.35 sys=0.13, real=0.42 secs] 
965.159: [Full GC (Ergonomics) [PSYoungGen: 134144K->90763K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->440204K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4784143 secs] [Times: user=2.55 sys=0.11, real=0.47 secs] 
965.656: [Full GC (Ergonomics) [PSYoungGen: 134124K->95506K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483564K->444947K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4256834 secs] [Times: user=2.15 sys=0.11, real=0.43 secs] 
966.102: [Full GC (Ergonomics) [PSYoungGen: 134144K->93859K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->443299K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.6120724 secs] [Times: user=2.75 sys=0.17, real=0.61 secs] 
966.736: [Full GC (Ergonomics) [PSYoungGen: 134144K->88827K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->438268K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5034877 secs] [Times: user=2.88 sys=0.13, real=0.51 secs] 
967.263: [Full GC (Ergonomics) [PSYoungGen: 134144K->96121K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->445562K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4223917 secs] [Times: user=2.28 sys=0.11, real=0.42 secs] 
967.702: [Full GC (Ergonomics) [PSYoungGen: 134144K->92167K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441607K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5153925 secs] [Times: user=2.72 sys=0.17, real=0.52 secs] 
968.239: [Full GC (Ergonomics) [PSYoungGen: 134144K->92882K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->442323K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4123706 secs] [Times: user=2.26 sys=0.11, real=0.41 secs] 
968.672: [Full GC (Ergonomics) [PSYoungGen: 134144K->96104K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->445544K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5013251 secs] [Times: user=2.39 sys=0.12, real=0.50 secs] 
969.193: [Full GC (Ergonomics) [PSYoungGen: 134144K->90145K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->439586K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5229389 secs] [Times: user=2.62 sys=0.14, real=0.52 secs] 
969.736: [Full GC (Ergonomics) [PSYoungGen: 134144K->98804K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->448245K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4543777 secs] [Times: user=2.55 sys=0.12, real=0.46 secs] 
970.208: [Full GC (Ergonomics) [PSYoungGen: 134144K->89203K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->438643K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3811931 secs] [Times: user=2.09 sys=0.09, real=0.38 secs] 
970.609: [Full GC (Ergonomics) [PSYoungGen: 134144K->95922K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->445362K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4358491 secs] [Times: user=2.41 sys=0.08, real=0.43 secs] 
971.070: [Full GC (Ergonomics) [PSYoungGen: 134144K->92900K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->442340K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5227243 secs] [Times: user=2.67 sys=0.10, real=0.52 secs] 
971.614: [Full GC (Ergonomics) [PSYoungGen: 134144K->94428K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->443868K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5412888 secs] [Times: user=2.99 sys=0.12, real=0.54 secs] 
972.173: [Full GC (Ergonomics) [PSYoungGen: 134144K->92396K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441836K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4292868 secs] [Times: user=2.50 sys=0.12, real=0.43 secs] 
972.628: [Full GC (Ergonomics) [PSYoungGen: 134144K->92739K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->442180K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5366910 secs] [Times: user=3.07 sys=0.13, real=0.54 secs] 
973.188: [Full GC (Ergonomics) [PSYoungGen: 134144K->89998K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->439439K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4270549 secs] [Times: user=2.40 sys=0.08, real=0.43 secs] 
973.638: [Full GC (Ergonomics) [PSYoungGen: 134144K->93942K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->443382K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3939120 secs] [Times: user=2.24 sys=0.08, real=0.40 secs] 
974.052: [Full GC (Ergonomics) [PSYoungGen: 134144K->92873K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->442314K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3908984 secs] [Times: user=2.22 sys=0.08, real=0.39 secs] 
974.469: [Full GC (Ergonomics) [PSYoungGen: 134144K->92253K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441693K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4119096 secs] [Times: user=2.32 sys=0.10, real=0.41 secs] 
974.904: [Full GC (Ergonomics) [PSYoungGen: 134144K->96132K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->445573K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4889438 secs] [Times: user=2.69 sys=0.10, real=0.49 secs] 
975.425: [Full GC (Ergonomics) [PSYoungGen: 134144K->94784K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->444225K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4538377 secs] [Times: user=2.33 sys=0.05, real=0.46 secs] 
975.909: [Full GC (Ergonomics) [PSYoungGen: 134144K->91967K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441407K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4507436 secs] [Times: user=2.48 sys=0.08, real=0.45 secs] 
976.382: [Full GC (Ergonomics) [PSYoungGen: 134144K->95353K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->444794K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4244986 secs] [Times: user=2.11 sys=0.09, real=0.42 secs] 
976.833: [Full GC (Ergonomics) [PSYoungGen: 134144K->92983K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->442423K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.6214350 secs] [Times: user=2.39 sys=0.06, real=0.62 secs] 
977.493: [Full GC (Ergonomics) [PSYoungGen: 134144K->92040K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441480K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.6391147 secs] [Times: user=2.54 sys=0.06, real=0.64 secs] 
978.164: [Full GC (Ergonomics) [PSYoungGen: 134144K->90847K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->440287K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3964737 secs] [Times: user=2.14 sys=0.10, real=0.40 secs] 
978.585: [Full GC (Ergonomics) [PSYoungGen: 134144K->93505K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->442946K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4534952 secs] [Times: user=2.49 sys=0.09, real=0.45 secs] 
979.056: [Full GC (Ergonomics) [PSYoungGen: 134144K->91305K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->440745K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.5150474 secs] [Times: user=2.58 sys=0.10, real=0.52 secs] 
979.592: [Full GC (Ergonomics) [PSYoungGen: 134144K->91727K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->441167K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3950399 secs] [Times: user=2.18 sys=0.06, real=0.39 secs] 
980.005: [Full GC (Ergonomics) [PSYoungGen: 134144K->93774K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->443215K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.3963588 secs] [Times: user=2.17 sys=0.10, real=0.40 secs] 
980.426: [Full GC (Ergonomics) [PSYoungGen: 134144K->84044K(153600K)] [ParOldGen: 349440K->349440K(349696K)] 483584K->433485K(503296K), [Metaspace: 78705K->78705K(1118208K)], 0.4122480 secs] [Times: user=2.27 sys=0.09, real=0.41 secs] 
981.089: [Full GC (Ergonomics) [PSYoungGen: 134144K->88933K(153600K)] [ParOldGen: 349440K->349439K(349696K)] 483584K->438373K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.4209728 secs] [Times: user=2.22 sys=0.09, real=0.43 secs] 
981.535: [Full GC (Ergonomics) [PSYoungGen: 134144K->97079K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->446519K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.4280484 secs] [Times: user=2.20 sys=0.05, real=0.43 secs] 
981.981: [Full GC (Ergonomics) [PSYoungGen: 134144K->91891K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->441330K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.4435662 secs] [Times: user=2.61 sys=0.05, real=0.44 secs] 
982.442: [Full GC (Ergonomics) [PSYoungGen: 134144K->97397K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->446837K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.3716247 secs] [Times: user=2.14 sys=0.04, real=0.37 secs] 
982.831: [Full GC (Ergonomics) [PSYoungGen: 134144K->91227K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->440667K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.4024062 secs] [Times: user=2.11 sys=0.06, real=0.40 secs] 
983.253: [Full GC (Ergonomics) [PSYoungGen: 134144K->95115K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->444555K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.4144513 secs] [Times: user=2.10 sys=0.03, real=0.41 secs] 
983.686: [Full GC (Ergonomics) [PSYoungGen: 134144K->91833K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->441272K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.4207352 secs] [Times: user=2.48 sys=0.04, real=0.42 secs] 
984.126: [Full GC (Ergonomics) [PSYoungGen: 134144K->95994K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->445434K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.3778942 secs] [Times: user=2.23 sys=0.01, real=0.38 secs] 
984.521: [Full GC (Ergonomics) [PSYoungGen: 134144K->91110K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->440550K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.3814349 secs] [Times: user=2.08 sys=0.01, real=0.38 secs] 
984.922: [Full GC (Ergonomics) [PSYoungGen: 134144K->95287K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->444727K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.4827911 secs] [Times: user=2.16 sys=0.01, real=0.48 secs] 
985.425: [Full GC (Ergonomics) [PSYoungGen: 134144K->95252K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->444691K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.4712734 secs] [Times: user=2.49 sys=0.01, real=0.47 secs] 
985.911: [Full GC (Ergonomics) [PSYoungGen: 134144K->94075K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->443514K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.4099140 secs] [Times: user=2.55 sys=0.00, real=0.41 secs] 
986.337: [Full GC (Ergonomics) [PSYoungGen: 134144K->92740K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->442180K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.3802438 secs] [Times: user=2.14 sys=0.00, real=0.38 secs] 
986.733: [Full GC (Ergonomics) [PSYoungGen: 134082K->90125K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483522K->439564K(503296K), [Metaspace: 78713K->78713K(1118208K)], 0.3537001 secs] [Times: user=2.15 sys=0.00, real=0.35 secs] 
987.107: [Full GC (Ergonomics) [PSYoungGen: 134144K->94004K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->443443K(503296K), [Metaspace: 78714K->78714K(1118208K)], 0.4359485 secs] [Times: user=2.35 sys=0.00, real=0.44 secs] 
987.560: [Full GC (Ergonomics) [PSYoungGen: 134144K->92430K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->441870K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.4390186 secs] [Times: user=2.51 sys=0.00, real=0.44 secs] 
988.020: [Full GC (Ergonomics) [PSYoungGen: 134139K->94591K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483578K->444030K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.4684281 secs] [Times: user=2.40 sys=0.00, real=0.47 secs] 
988.507: [Full GC (Ergonomics) [PSYoungGen: 134144K->94277K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->443717K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.4097734 secs] [Times: user=2.27 sys=0.00, real=0.41 secs] 
988.933: [Full GC (Ergonomics) [PSYoungGen: 134144K->91365K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->440804K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.4191905 secs] [Times: user=2.40 sys=0.01, real=0.42 secs] 
989.370: [Full GC (Ergonomics) [PSYoungGen: 134144K->92234K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->441674K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.4209002 secs] [Times: user=2.32 sys=0.01, real=0.43 secs] 
989.811: [Full GC (Ergonomics) [PSYoungGen: 134144K->91880K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->441319K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.3936431 secs] [Times: user=2.19 sys=0.00, real=0.39 secs] 
990.225: [Full GC (Ergonomics) [PSYoungGen: 134144K->95184K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->444623K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.3956850 secs] [Times: user=2.23 sys=0.00, real=0.40 secs] 
990.637: [Full GC (Ergonomics) [PSYoungGen: 134144K->94742K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->444181K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.3700012 secs] [Times: user=2.21 sys=0.01, real=0.37 secs] 
991.025: [Full GC (Ergonomics) [PSYoungGen: 134144K->94337K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->443776K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.4203600 secs] [Times: user=2.48 sys=0.01, real=0.42 secs] 
991.462: [Full GC (Ergonomics) [PSYoungGen: 134144K->92680K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->442120K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.3539173 secs] [Times: user=2.07 sys=0.00, real=0.35 secs] 
991.833: [Full GC (Ergonomics) [PSYoungGen: 134144K->93779K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->443218K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.3781068 secs] [Times: user=2.24 sys=0.00, real=0.38 secs] 
992.230: [Full GC (Ergonomics) [PSYoungGen: 134144K->97687K(153600K)] [ParOldGen: 349439K->349439K(349696K)] 483583K->447126K(503296K), [Metaspace: 78715K->78715K(1118208K)], 0.3715448 secs] [Times: user=2.17 sys=0.00, real=0.37 secs] 
992.621: [Full GC (Ergonomics) [PSYoungGen: 134144K->89793K(153600K)] [ParOldGen: 349439K->349437K(349696K)] 483583K->439231K(503296K), [Metaspace: 78715K->78711K(1118208K)], 0.9960754 secs] [Times: user=6.04 sys=0.03, real=1.00 secs] 
993.636: [Full GC (Ergonomics) [PSYoungGen: 134144K->97678K(153600K)] [ParOldGen: 349437K->349437K(349696K)] 483581K->447115K(503296K), [Metaspace: 78711K->78711K(1118208K)], 0.4011646 secs] [Times: user=2.27 sys=0.01, real=0.40 secs] 
994.051: [Full GC (Ergonomics) [PSYoungGen: 134144K->90045K(153600K)] [ParOldGen: 349437K->349437K(349696K)] 483581K->439483K(503296K), [Metaspace: 78711K->78711K(1118208K)], 0.4080231 secs] [Times: user=2.51 sys=0.00, real=0.41 secs] 
994.485: [Full GC (Ergonomics) [PSYoungGen: 134144K->94100K(153600K)] [ParOldGen: 349437K->349437K(349696K)] 483581K->443537K(503296K), [Metaspace: 78711K->78711K(1118208K)], 0.3681145 secs] [Times: user=2.18 sys=0.01, real=0.37 secs] 
994.875: [Full GC (Ergonomics) [PSYoungGen: 134144K->92096K(153600K)] [ParOldGen: 349437K->349437K(349696K)] 483581K->441534K(503296K), [Metaspace: 78711K->78711K(1118208K)], 0.4028293 secs] [Times: user=2.32 sys=0.00, real=0.40 secs] 
995.296: [Full GC (Ergonomics) [PSYoungGen: 134144K->91476K(153600K)] [ParOldGen: 349437K->349437K(349696K)] 483581K->440914K(503296K), [Metaspace: 78711K->78711K(1118208K)], 0.3894305 secs] [Times: user=2.08 sys=0.00, real=0.39 secs] 
